Dodoma,Nairobi,plane,1.2,195,,,,,,,
Doha,Bissau,plane,17,2693,,,,,,,
Doha,Canberra (Use Sydney),plane,17,850,,,,,,,
Doha,Riyadh,plane,1.5,352,,,,,,,
Dublin,Rome,plane,3.3,172,,,,,,,
Dublin,Tripoli,plane,21,688,,,,,,,
Dushanbe,Beijing,plane,14,680,,,,,,,
Dushanbe,Canberra (Use Sydney),plane,38,1737,,,,,,,
Dushanbe,London,plane,19,1191,,,,,,,
Dushanbe,Pretoria (Use Johannesburg),plane,31,1900,,,,,,,
Dushanbe,Singapore,plane,32,1326,,,,,,,
Dushanbe,Washington DC,plane,21,2024,,,,,,,
Fort-de-France,Roseau,plane,4,557,,,,,,,
Freetown,Accra,plane,3,591,,,,,,,
Freetown,Banjul,plane,1.5,347,,,,,,,
Freetown,Monrovia,plane,1.08333,185,,,,,,,
Funafuti,Canberra (Use Sydney),plane,7.5,660,,,,,,,
Funafuti,Lima,plane,42,2700,,,,,,,
Funafuti,London,plane,40,2200,,,,,,,
Funafuti,Pretoria (Use Johannesburg),plane,35,2100,,,,,,,
Funafuti,Singapore,plane,21,1050,,,,,,,
Funafuti,Suva,boat,96,73,,,,,,,
Funafuti,Washington DC,plane,62,2100,,,,,,,
Gaborone,Harare,bus,23.5,83.09,,,,,,,
Gaborone,Lusaka,bus,29.5,113.3,,,,,,,
Gaborone,Pretoria (Use Johannesburg),bus,6.5,31.29,,,,,,,
Gaborone,Windhoek,bus,29.5,147,,,,,,,
George Town,Canberra (Use Sydney),plane,40,4000,,,,,,,
George Town,Lima,plane,16,1000,,,,,,,
George Town,London,plane,27,1300,,,,,,,
George Town,Pretoria (Use Johannesburg),plane,42,2100,,,,,,,
George Town,Singapore,plane,34,2900,,,,,,,
George Town,Washington DC,plane,7,400,,,,,,,
Georgetown,Budapest,plane,35,3114,,,,,,,
Georgetown,Canberra (Use Sydney),plane,35,2409,,,,,,,
Georgetown,Lima,plane,19,743,,,,,,,
Georgetown,Lisbon,plane,23,1013,,,,,,,
Georgetown,London,plane,38,1114,,,,,,,
Georgetown,Paramaribo,bus,4,37,,,,,,,
Georgetown,Pretoria (Use Johannesburg),plane,42,3350,,,,,,,
Georgetown,Singapore,plane,35,1661,,,,,,,
Georgetown,Washington DC,plane,11,556,,,,,,,
Guatemala,Belmopan,plane,3,323,,,,,,,
Guatemala,Mexico,plane,2.3,484,,,,,,,
Guatemala,Mexico,plane,2,403,,,,,,,
Guatemala,Panama,plane,2.3,585,,,,,,,
Guatemala,San Salvador,bus,5,22,,,,,,,
Guatemala,Tegucigalpa,plane,1,296,,,,,,,
Hanoi,Beijing,train,48,100,,,,,,,
Hanoi,Manila,plane,19,312,,,,,,,
Hanoi,Phnom Penh,train,33,110,,,,,,,
Hanoi,Phnom Penh,plane,3.25,511,,,,,,,
Hanoi,Vientiane,bus,24,30,,,,,,,
Hanoi,Washington DC,plane,29,1651.69,,,,,,,
Harare,Gaborone,bus,23.5,83.09,,,,,,,
Harare,Lusaka,train,11.5,13.5,,,,,,,
Harare,Lusaka,plane,0.92,331,,,,,,,
Harare,Maputo,plane,2.6,375,,,,,,,
Harare,Pretoria (Use Johannesburg),plane,2,450,,,,,,,
Havana,Canberra (Use Sydney),plane,45.3,79.5,,,,,,,
Havana,London,plane,13,1836.5,,,,,,,
Havana,Nassau,plane,1.25,240,,,,,,,
Havana,Pretoria (Use Johannesburg),plane,22.5,1748.5,,,,,,,
Havana,Singapore,plane,34.5,1363,,,,,,,
Helsinki,Canberra (Use Sydney),plane,27,1300,,,,,,,
Helsinki,Lima,plane,21,1400,,,,,,,
Helsinki,London,plane,3,200,,,,,,,
Helsinki,Moskva,train,15,140,,,,,,,
Helsinki,Oslo,plane,2,150,,,,,,,
Helsinki,Pretoria (Use Johannesburg),plane,20,1500,,,,,,,
Helsinki,Reykjavik,plane,3.42,547,,,,,,,
Helsinki,Singapore,plane,22,1200,,,,,,,
Helsinki,Stockholm,boat,16,50,,,,,,,
Helsinki,Tallinn,boat,2,36,,,,,,,
Helsinki,Washington DC,plane,13,1500,,,,,,,
Honiara,Port-Vila,plane,22,3000,,,,,,,
Islamabad,Beijing,plane,31,1634,,,,,,,
Islamabad,Canberra (Use Sydney),plane,21,881,,,,,,,
Islamabad,Kabul,plane,17,1030,,,,,,,
Islamabad,Lima,plane,46,2601,,,,,,,
Islamabad,Lima,plane,32,2122,,,,,,,
Islamabad,London,plane,15,533,,,,,,,
Islamabad,New Delhi,plane,22,1386,,,,,,,
Islamabad,Pretoria (Use Johannesburg),plane,16,600,,,,,,,
Islamabad,Singapore,plane,22,10677,,,,,,,
Islamabad,Tehran,plane,8,860,,,,,,,
Islamabad,Washington DC,plane,27,951,,,,,,,
Jakarta,Dili,bus,13,18,,,,,,,
Jakarta,Kuala Lumpur,plane,2,69,,,,,,,
Jakarta,Port Moresby,plane,9.5,1200,,,,,,,
Jerusalem,Amman,plane,0.75,359,,,,,,,
Jerusalem,Cairo,bus,13,145,, listed on bus owner's site. ",,,,,
Jerusalem,Canberra (Use Sydney),plane,27.25,1667,,,,,,,
Jerusalem,Lima,plane,26.83,1221,,,,,,,
Jerusalem,London,plane,8.17,275,,,,,,,
Jerusalem,Pretoria (Use Johannesburg),plane,13.33,862,,,,,,,
Jerusalem,Singapore,plane,14,1122,,,,,,,
Jerusalem,Washington DC,plane,14.5,1691,,,,,,,
Kabul,Algiers,plane,22,1210,,,,,,,
Kabul,Ashgabat,plane,10,466,,,,,,,
Kabul,Astana,plane,19,196,,,,,,,
Kabul,Islamabad,plane,17,1030,,,,,,,
Kabul,T'bilisi,bus,18,37,,,,,,,
Kabul,Tehran,plane,11,449,,,,,,,
Kampala,Kigali,bus,17,11.58,,,,,,,
Kampala,Nairobi,bus,13,17.37,,,,,,,
Kathmandu,Beijing,train,72,1040,,,,,,,
Kathmandu,Beijing,plane,15,480,,,,,,,
Kathmandu,New Delhi,bus,36,35,,,,,,,
Kathmandu,Thimphu,plane,1.5,250,,,,,,,
Khartoum,Bangui,plane,16,1205,,,,,,,
Khartoum,Cairo,train,48,198.9,,,,,,,
Khartoum,London,plane,28,556,,,,,,,
Khartoum,N'Djamena,plane,3,70,,,,,,,
Khartoum,Washington DC,plane,54,1023,,,,,,,
Kiev,Bratislava,train,28,225,,,,,,,
Kiev,Bucuresti,train,35.37,225,,,,,,,
Kiev,Budapest,train,25.25,110,,,,,,,
Kiev,Canberra (Use Sydney),plane,28.5,1465,,,,,,,
Kiev,Chisinau ,train,66,225,,,,,,,
Kiev,Lima,plane,33.83,1738,,,,,,,
Kiev,London,plane,3.5,218,,,,,,,
Kiev,Minsk,train,50.5,225,,,,,,,
Kiev,Moskva,train,58.87,225,,,,,,,
Kiev,Pretoria (Use Johannesburg),plane,30.66,948,,,,,,,
Kiev,Singapore,plane,19.25,969,,,,,,,
Kiev,Warsaw,train,33.25,225,,,,,,,
Kiev,Washington DC,plane,23.25,622,,,,,,,
Kigali,Bujumbura,bus,6,7.34,,,,,,,
Kigali,Canberra (Use Sydney),plane,37.83,1916,,,,,,,
Kigali,Kampala,bus,6,8.16,,,,,,,
Kigali,Kinshasa,bus,2,35,,,,,,,
Kigali,Kinshasa,plane,8.58,694,,,,,,,
Kigali,Lima,plane,28.83,2832,,,,,,,
Kigali,London,plane,32.17,996,,,,,,,
Kigali,Nairobi,plane,1,500,,,,,,,
Kigali,Pretoria (Use Johannesburg),plane,4,417,,,,,,,
Kigali,Singapore,plane,22.5,1247,,,,,,,
Kigali,Singapore,plane,22.5,1247,,,,,,,
Kigali,Washington DC,plane,31.08,1021,,,,,,,
Kigali,Yaounde,plane,8.5,664,,,,,,,
Kingston,Canberra (Use Sydney),plane,25,1874,,,,,,,
Kingston,Lima,plane,18,1200,,,,,,,
Kingston,London,plane,11,1099,,,,,,,
Kingston,Pretoria (Use Johannesburg),plane,25,1914,,,,,,,
Kingston,Singapore,plane,26,1347,,,,,,,
Kingston,Washington DC,plane,11,554,,,,,,,
Kingstown,Bridgetown,boat,3.5,90,,,,,,,
Kinshasa,Bujumbura,plane,10.08,907,,,,,,,
Kinshasa,Canberra (Use Sydney),plane,35,1528,,,,,,,
Kinshasa,Kigali,plane,8.58,694,,,,,,,
Kinshasa,Kigali,bus,2,35,,,,,,,
Kinshasa,Lima,plane,26,4154,,,,,,,
Kinshasa,London,plane,19.5,781,,,,,,,
Kinshasa,Pretoria (Use Johannesburg),plane,24,442,,,,,,,
Kinshasa,Singapore,plane,35,1059,,,,,,,
Kinshasa,Washington DC,plane,25,1209,,,,,,,
Koror,Canberra (Use Sydney),plane,17,3935,,,,,,,
Koror,Lima,plane,32,2900,,,,,,,
Koror,London,plane,36,2000,,,,,,,
Koror,Pretoria (Use Johannesburg),plane,38,2000,,,,,,,
Koror,Singapore,plane,16,1152,,,,,,,
Koror,Washington DC,plane,20,1500,,,,,,,
Kuala Lumpur,Bangkok,plane,2,85,,,,,,,
Kuala Lumpur,Canberra (Use Sydney),plane,8,250,,,,,,,
Kuala Lumpur,Canberra (Use Sydney),plane,8,212,,,,,,,
Kuala Lumpur,Jakarta,plane,2,69,,,,,,,
Kuala Lumpur,Lima,plane,32,1770,,,,,,,
Kuala Lumpur,London,plane,13.17,575,,,,,,,
Kuala Lumpur,Pretoria (Use Johannesburg),plane,16.67,846,,,,,,,
Kuala Lumpur,Singapore,train,7,10,,,,,,,
Kuala Lumpur,Washington DC,plane,20,1000,,,,,,,
Kuala Lumpur,Washington DC,plane,26.5,877,,,,,,,
Kuala Lumpur,Washington DC,plane,20,1000,,,,,,,
Kuwait,Baghdad,plane,6,426,,,,,,,
Kuwait,Tunis,plane,10,461,,,,,,,
La Paz,Asuncion,bus,40,80,,,,,,,
La Paz,Brasilia,plane,15.5,747,,,,,,,
La Paz,Buenos Aires,bus,36,78,,,,,,,
La Paz,Canberra (Use Sydney),plane,25.17,3920,,,,,,,
La Paz,Lima,bus,27,94,,,,,,,
La Paz,Lima,plane,2.03,299,,,,,,,
La Paz,London,plane,19.58,2234,,,,,,,
La Paz,Pretoria (Use Johannesburg),plane,37.83,2078,,,,,,,
La Paz,Santiago,bus,36,82,,,,,,,
La Paz,Singapore,plane,43.33,2566,,,,,,,
La Paz,Washington DC,plane,3.67,875.2,,,,,,,
Libreville,Canberra (Use Sydney),plane,35.45,2116,,,,,,,
Libreville,Conakry,plane,33,934,,,,,,,
Libreville,Lima,plane,25.2,3844,,,,,,,
Libreville,London,plane,14.3,3025,,,,,,,
Libreville,Singapore,plane,22.4,1233,,,,,,,
Lilongwe,Canberra (Use Sydney),plane,36,1526,,,,,,,
Lilongwe,Dodoma,plane,12,453,,,,,,,
Lilongwe,Lima,plane,39,2555,,,,,,,
Lilongwe,London,plane,21,707,,,,,,,
Lilongwe,Lusaka,bus,12,34,,,,,,,
Lilongwe,Maputo,plane,21.5,702,,,,,,,
Lilongwe,Pretoria (Use Johannesburg),plane,13,691,,,,,,,
Lilongwe,Singapore,plane,39,901,,,,,,,
Lilongwe,Washington DC,plane,25,1207,,,,,,,
Lima,Abu Dhabi,plane,30,1967,,,,,,,
Lima,Amsterdam,plane,30.7,1640,,,,,,,
Lima,Ashgabat,plane,57,1824,,,,,,,
Lima,Asmara,plane,33,2372,,,,,,,
Lima,Athens,plane,29.4167,1282,,,,,,,
Lima,Baghdad,plane,48,2166,,,,,,,
Lima,Baku,plane,31,1900,,,,,,,
Lima,Bangui,plane,53,2952,,,,,,,
Lima,Beijing,plane,43,1637,,,,,,,
Lima,Belgrade,plane,31.66,1729,,,,,,,
Lima,Belmopan,plane,27.25,843,,,,,,,
Lima,Berlin,plane,27.13,957,,,,,,,
Lima,Bern,plane,36,3450,,,,,,,
Lima,Bogota,plane,2.9,593,,,,,,,
Lima,Bogota,plane,9,933,,,,,,,
Lima,Brasilia,plane,8,1190,,,,,,,
Lima,Bridgetown,plane,18.33,874,,,,,,,
Lima,Brussels,plane,18.08,1171,,,,,,,
Lima,Bucuresti,plane,28.25,1651,,,,,,,
Lima,Budapest,plane,20,1800,,,,,,,
Lima,Bujumbura,plane,46.58,1897,,,,,,,
Lima,Cairo,plane,10.35,914,,,,,,,
Lima,Canberra (Use Sydney),plane,43,2434,,,,,,,
Lima,Caracas,plane,8,906,,,,,,,
Lima,Chisinau ,plane,59.5,2075,,,,,,,
Lima,Dili,plane,38.75,6811,,,,,,,
Lima,Funafuti,plane,42,2700,,,,,,,
Lima,George Town,plane,16,1000,,,,,,,
Lima,Georgetown,plane,19,743,,,,,,,
Lima,Helsinki,plane,21,1400,,,,,,,
Lima,Islamabad,plane,32,2122,,,,,,,
Lima,Islamabad,plane,46,2601,,,,,,,
Lima,Jerusalem,plane,26.83,1221,,,,,,,
Lima,Kiev,plane,33.83,1738,,,,,,,
Lima,Kigali,plane,28.83,2832,,,,,,,
Lima,Kingston,plane,18,1200,,,,,,,
Lima,Kinshasa,plane,26,4154,,,,,,,
Lima,Koror,plane,32,2900,,,,,,,
Lima,Kuala Lumpur,plane,32,1770,,,,,,,
Lima,La Paz,bus,27,94,,,,,,,
Lima,La Paz,plane,2.03,299,,,,,,,
Lima,Libreville,plane,25.2,3844,,,,,,,
Lima,Lilongwe,plane,39,2555,,,,,,,
Lima,Lisbon,plane,24,1337,,,,,,,
Lima,Luxembourg,plane,26,1261,,,,,,,
Lima,Madrid,plane,31.25,782,,,,,,,
Lima,Madrid,plane,22,1193,,,,,,,
Lima,Malabo,plane,21.25,2689,,,,,,,
Lima,Male,plane,45,2300,,,,,,,
Lima,Male,plane,41,1887,,,,,,,
Lima,Manama,plane,28,1350,,,,,,,
Lima,Maseru,plane,37,2643,,,,,,,
Lima,Mbabane,plane,22,2700,,,,,,,
Lima,Mbabane,plane,23,1200,,,,,,,
Lima,Montevideo,plane,11,965,,,,,,,
Lima,N'Djamena,plane,33,4351,,,,,,,
Lima,Nassau,plane,13.5,850,,,,,,,
Lima,New Delhi,plane,25,2192,,,,,,,
Lima,Noumea,plane,68,4042,,,,,,,
Lima,Noumea,plane,68,4000,,,,,,,
Lima,Nuku'alofa,plane,33,3607,,,,,,,
Lima,Nuuk,plane,33.25,4321,,,,,,,
Lima,Oranjestad,plane,7,704,,,,,,,
Lima,Oslo,plane,19.83,1525,,,,,,,
Lima,Ottawa,plane,34.1,967,,,,,,,
Lima,Ouagadougou,plane,51,2137,,,,,,,
Lima,P'yongyang,plane,32,3700,,,,,,,
Lima,P'yongyang,plane,31,2700,,,,,,,
Lima,Panama,plane,8,429,,,,,,,
Lima,Papeete,plane,34,4480.06,,,,,,,
Lima,Paramaribo,plane,17,1065,,,,,,,
Lima,Paris,plane,35,884,,,,,,,
Lima,Phnom Penh,plane,40,3283,,,,,,,
Lima,Port Moresby,plane,49.33,7063,,,,,,,
Lima,Port-Vila,plane,41,6636,,,,,,,
Lima,Prague,plane,27,1592,,,,,,,
Lima,Praia,plane,49,6938.78,,,,,,,
Lima,Reykjavik,plane,2773,24.3,,,,,,,
Lima,Riga,plane,30,3200,,,,,,,
Lima,Road Town,plane,20,800,,,,,,,
Lima,Roseau,plane,15,777,,,,,,,
Lima,Roseau,plane,15,777,,,,,,,
Lima,Saint-Pierre,plane,30,1200,,,,,,,
Lima,San Marino,plane,22,1900,,,,,,,
Lima,San Salvador,plane,7,1053,,,,,,,
Lima,Santiago,plane,3.5,200,,,,,,,
Lima,Seoul,plane,28,1700,,,,,,,
Lima,Singapore,plane,29,2100,,,,,,,
Lima,St. Peter Port,plane,30,2406,,,,,,,
Lima,Tallinn,plane,18.5,2350,,,,,,,
Lima,Tehran,plane,26,1328,,,,,,,
Lima,Tokyo,plane,27,1800,,,,,,,
Lima,Torshavn,plane,29,5493,,,,,,,
Lima,Tunis,plane,16.5,1800,,,,,,,
Lima,Valletta,plane,19,2691,,,,,,,
Lima,Vientiane,plane,34,1742,,,,,,,
Lima,Vientiane,plane,45,3000,,,,,,,
Lima,Vilnius,plane,26.5,2500,,,,,,,
Lima,W. Indies,plane,27.5,813,,,,,,,
Lima,Warsaw,plane,54,1159,,,,,,,
Lima,Washington DC,plane,10,900,,,,,,,
Lima,Wellington,plane,21,2400,,,,,,,
Lima,Willemstad,plane,8,709,,,,,,,
Lima,Yaounde,plane,60.05,6231,,,,,,,
Lima,Zagreb,plane,26,1769,,,,,,,
Lisbon,Canberra (Use Sydney),plane,26.25,656,,,,,,,
Lisbon,Caracas,plane,11,1238,,,,,,,
Lisbon,Georgetown,plane,23,1013,,,,,,,
Lisbon,Lima,plane,24,1337,,,,,,,
Lisbon,London,plane,2.5,60,,,,,,,
Lisbon,Madrid,bus,8,55.49,,,,,,,
Lisbon,Madrid,train,11,89,,,,,,,
Lisbon,Paramaribo,plane,21,2467,,,,,,,
Lisbon,Pretoria (Use Johannesburg),plane,32,554,,,,,,,
Lisbon,Rome,plane,3,291,,,,,,,
Lisbon,Singapore,plane,32.5,535,,,,,,,
Lisbon,Washington DC,plane,41.5,799,,,,,,,
Ljubljana,Zagreb,train,2.2,28.73,,,,,,,
Lome,Accra,plane,0.75,250,,,,,,,
Lome,Ouagadougou,plane,1.5,287,,,,,,,
Lome,Porto-Novo,plane,1,223,,,,,,,
London,Abu Dhabi,plane,10,666,,,,,,,
London,Amsterdam,plane,1,60,,,,,,,
London,Ashgabat,plane,15,307,,,,,,,
London,Asmara,plane,13,1168,,,,,,,
London,Asuncion,plane,23,1377,,,,,,,
London,Athens,plane,4,227,,,,,,,
London,Baghdad,plane,20,545,,,,,,,
London,Baku,plane,8.5,400,,,,,,,
London,Bangui,plane,33,758,,,,,,,
London,Beijing,plane,14,771,,,,,,,
London,Belgrade,plane,2.92,181,,,,,,,
London,Belmopan,plane,38.67,1272,,,,,,,
London,Berlin,plane,1.92,174,,,,,,,
London,Bern,plane,8,480,,,,,,,
London,Bogota,plane,29.2,1080,,,,,,,
London,Bogota,plane,20,2653,,,,,,,
London,Brasilia,plane,18,2472,,,,,,,
London,Brasilia,plane,18,1588,,,,,,,
London,Bridgetown,plane,18.25,1300,,,,,,,
London,Brussels,plane,2.02,65,,,,,,,
London,Bucuresti,plane,3.4,164,,,,,,,
London,Budapest,plane,3,250,,,,,,,
London,Bujumbura,plane,19.67,1186,,,,,,,
London,Cairo,plane,8,286,,,,,,,
London,Canberra (Use Sydney),plane,26,2274,,,,,,,
London,Caracas,plane,12,1238,,,,,,,
London,Chisinau ,plane,9,228,,,,,,,
London,Conakry,plane,9,849,,,,,,,
London,Dili,plane,50,2741,,,,,,,
London,Dushanbe,plane,19,1191,,,,,,,
London,Funafuti,plane,40,2200,,,,,,,
London,George Town,plane,27,1300,,,,,,,
London,Georgetown,plane,38,1114,,,,,,,
London,Havana,plane,13,1836.5,,,,,,,
London,Helsinki,plane,3,200,,,,,,,
London,Islamabad,plane,15,533,,,,,,,
London,Jerusalem,plane,8.17,275,,,,,,,
London,Khartoum,plane,28,556,,,,,,,
London,Kiev,plane,3.5,218,,,,,,,
London,Kigali,plane,32.17,996,,,,,,,
London,Kingston,plane,11,1099,,,,,,,
London,Kinshasa,plane,19.5,781,,,,,,,
London,Koror,plane,36,2000,,,,,,,
London,Kuala Lumpur,plane,13.17,575,,,,,,,
London,La Paz,plane,19.58,2234,,,,,,,
London,Libreville,plane,14.3,3025,,,,,,,
London,Lilongwe,plane,21,707,,,,,,,
London,Lisbon,plane,2.5,60,,,,,,,
London,Luxembourg,plane,2,55,,,,,,,
London,Madrid,plane,2.42,53,,,,,,,
London,Madrid,plane,5.5,359,,,,,,,
London,Malabo,plane,11,909,,,,,,,
London,Male,plane,18,570,,,,,,,
London,Male,plane,17,545,,,,,,,
London,Manama,plane,8,600,,,,,,,
London,Maseru,plane,31,582,,,,,,,
London,Mbabane,plane,24,1300,,,,,,,
London,Montevideo,plane,18,1554,,,,,,,
London,N'Djamena,plane,19,770,,,,,,,
London,Nassau,plane,15.5,1260,,,,,,,
London,New Delhi,plane,15,950,,,,,,,
London,Noumea,plane,33,1200,,,,,,,
London,Noumea,plane,30,1591,,,,,,,
London,Nuuk,plane,17.5,1618.5,,,,,,,
London,Oranjestad,plane,15,1148,,,,,,,
London,Oslo,plane,2.167,138,,,,,,,
London,Ottawa,plane,6.45,1570,,,,,,,
London,Ouagadougou,plane,16,667,,,,,,,
London,P'yongyang,plane,29,1400,,,,,,,
London,P'yongyang,plane,29,2300,,,,,,,
London,Panama,plane,15,1323,,,,,,,
London,Papeete,plane,24,2545.7,,,,,,,
London,Paramaribo,plane,13,1690,,,,,,,
London,Paris,train,2.5,230,,,,,,,
London,Phnom Penh,plane,30,1486,,,,,,,
London,Port Moresby,plane,31.75,2536,,,,,,,
London,Port-Vila,plane,29.5,5956,,,,,,,
London,Prague,plane,2,196,,,,,,,
London,Praia,plane,11,1137.13,,,,,,,
London,Quito,plane,17,2932,,,,,,,
London,Quito,plane,17,1236.5,,,,,,,
London,Reykjavik,plane,3.05,875,,,,,,,
London,Riga,plane,3,180,,,,,,,
London,Road Town,plane,20,3000,,,,,,,
London,Roseau,plane,34.5,841,,,,,,,
London,San Marino,plane,7,600,,,,,,,
London,San Salvador,plane,17,1454,,,,,,,
London,Santiago,plane,30,1900,,,,,,,
London,Sarajevo,plane,15,335,,,,,,,
London,Seoul,plane,18,680,,,,,,,
London,Singapore,plane,17,450,,,,,,,
London,St. Peter Port,boat,3,72,,,,,,,
London,St. Peter Port,plane,1,128,,,,,,,
London,Stockholm,plane,2.33,734,,,,,,,
London,Suva,plane,46,2104.22,,,,,,,
London,Tallinn,plane,3,100,,,,,,,
London,Tehran,plane,17,217,,,,,,,
London,Tokyo,plane,26,850,,,,,,,
London,Torshavn,plane,6,588,,,,,,,
London,Tunis,plane,3,400,,,,,,,
London,Tunis,plane,3,400,,,,,,,
London,Valletta,plane,5,610,,,,,,,
London,Vientiane,plane,22,1450,,,,,,,
London,Vientiane,plane,21,895,,,,,,,
London,Vilnius,plane,2.8,125,,,,,,,
London,W. Indies,plane,14.33,1260,,,,,,,
London,Warsaw,plane,2.5,35,,,,,,,
London,Washington DC,plane,7.5,836,,,,,,,
London,Washington DC,plane,7.5,900,,,,,,,
London,Wellington,plane,30,1200,,,,,,,
London,Willemstad,plane,20,1279,,,,,,,
London,Yaounde,plane,22.35,689,,,,,,,
London,Zagreb,plane,2.5,213,,,,,,,
Luanda,Lusaka,plane,6.45,923.56,,,,,,,
Luanda,Oranjestad,plane,49.4,2572,,,,,,,
Luanda,Windhoek,plane,2.5,823.07,,,,,,,
Luanda,Yerevan,plane,24.2,1060,,,,,,,
Lusaka,Gaborone,plane,5.6,513,,,,,,,
Lusaka,Harare,plane,0.92,331,,,,,,,
Lusaka,Harare,train,11.5,13.5,,,,,,,
Lusaka,Lilongwe,bus,12,34,,,,,,,
Lusaka,Luanda,plane,6.45,923.56,,,,,,,
Lusaka,Maputo,plane,8.808,499.6,,,,,,,
Lusaka,Windhoek,plane,9.35,501.2,,,,,,,
Luxembourg,Berlin,train,8,264,,,,,,,
Luxembourg,Brussels,train,3,53,,,,,,,
Luxembourg,Canberra (Use Sydney),plane,33,937,,,,,,,
Luxembourg,Lima,plane,26,1261,,,,,,,
Luxembourg,London,plane,2,55,,,,,,,
Luxembourg,Paris,train,2,101,,,,,,,
Luxembourg,Pretoria (Use Johannesburg),plane,20,594,,,,,,,
Luxembourg,Singapore,plane,21,563,,,,,,,
Luxembourg,Washington DC,plane,16,932,,,,,,,
Madrid,Andorra la Vella,bus,2.25,9,,,,,,,
Madrid,Andorra la Vella,train,2.13,45,,,,,,,
Madrid,Andorra la Vella,train,5,54,,,,,,,
Madrid,Canberra (Use Sydney),plane,28,1766,,,,,,,
Madrid,Canberra (Use Sydney),plane,29.25,982,,,,,,,
Madrid,Lima,plane,22,1193,,,,,,,
Madrid,Lima,plane,31.25,782,,,,,,,
Madrid,Lisbon,train,9.5,77.57,,,,,,,
Madrid,Lisbon,train,9.67,31.79,,,,,,,
Madrid,Lisbon,bus,8.5,47.44,,,,,,,
Madrid,London,plane,2.42,53,,,,,,,
Madrid,London,plane,5.5,359,,,,,,,
Madrid,Paris,train,15,94.88,,,,,,,
Madrid,Paris,train,14,221.82,,,,,,,
Madrid,Paris,bus,10.5,89.75,,,,,,,
Madrid,Pretoria (Use Johannesburg),plane,19.58,591,,,,,,,
Madrid,Pretoria (Use Johannesburg),plane,23,1089,,,,,,,
Madrid,Rome,plane,2.6,243,,,,,,,
Madrid,Singapore,plane,27,1203,,,,,,,
Madrid,Singapore,plane,21.91,525,,,,,,,
Madrid,Washington DC,plane,16,819,,,,,,,
Madrid,Washington DC,plane,24.25,934,,,,,,,
Malabo,Canberra (Use Sydney),plane,33.5,1730,,,,,,,
Malabo,Lima,plane,21.25,2689,,,,,,,
Malabo,London,plane,11,909,,,,,,,
Malabo,Pretoria (Use Johannesburg),plane,16,699,,,,,,,
Malabo,Singapore,plane,34,1167,,,,,,,
Malabo,Washington DC,plane,24.75,1294,,,,,,,
Male,Canberra (Use Sydney),plane,18,700,,,,,,,
Male,Canberra (Use Sydney),plane,16,691,,,,,,,
Male,Lima,plane,45,2300,,,,,,,
Male,Lima,plane,41,1887,,,,,,,
Male,London,plane,18,570,,,,,,,
Male,London,plane,17,545,,,,,,,
Male,Male,boat,0,0,,,,,,,
Male,New Delhi,plane,7.5,448,,,,,,,
Male,Pretoria (Use Johannesburg),plane,19,696,,,,,,,
Male,Pretoria (Use Johannesburg),plane,19,696,,,,,,,
Male,Singapore,plane,14,280,,,,,,,
Male,Singapore,plane,17,280,,,,,,,
Male,Washington DC,plane,40,1203,,,,,,,
Male,Washington DC,plane,49,1203,,,,,,,
Mamoudzou,Moroni,boat,4,15,,,,,,,
Managua,Canberra (Use Sydney),plane,31,1932,,,,,,,
Managua,Lima,plane,19,785,,,,,,,
Managua,London,plane,18,1655,,,,,,,
Managua,Pretoria (Use Johannesburg),plane,36,1968,,,,,,,
Managua,San Jose,plane,1,375,,,,,,,
Managua,Singapore,plane,46,1850,,,,,,,
Managua,Tegucigalpa,plane,3,330,,,,,,,
Managua,Washington DC,plane,8,510,,,,,,,
Manama,Abu Dhabi,plane,1.25,130,,,,,,,
Manama,Canberra (Use Sydney),plane,17,1000,,,,,,,
Manama,Lima,plane,28,1350,,,,,,,
Manama,London,plane,8,600,,,,,,,
Manama,Pretoria (Use Johannesburg),plane,10,800,,,,,,,
Manama,Pretoria (Use Johannesburg),plane,11,400,,,,,,,
Manama,Riyadh,bus,7,31,,,,,,,
Manama,Washington DC,plane,16,1000,,,,,,,
Manila,Bandar Seri Begawan,plane,2,132,,,,,,,
Manila,Beijing,plane,4.5,305,,,,,,,
Manila,Canberra (Use Sydney),plane,8,700,,,,,,,
Manila,Hanoi,plane,19,312,,,,,,,
Manila,Seoul,plane,10,316,,,,,,,
Manila,Tokyo,plane,4.5,350,,,,,,,
Manila,Tokyo,plane,5,819,,,,,,,
Maputo,Harare,plane,2.6,375,,,,,,,
Maputo,Lilongwe,plane,21.5,702,,,,,,,
Maputo,Lusaka,plane,8.808,499.6,,,,,,,
Maputo,Mbabane,plane,1.9,390,,,,,,,
Maputo,Pretoria (Use Johannesburg),plane,1.15,177,,,,,,,
Maseru,Canberra (Use Sydney),plane,30,1211,,,,,,,
Maseru,Lima,plane,37,2643,,,,,,,
Maseru,London,plane,31,582,,,,,,,
Maseru,Pretoria (Use Johannesburg),bus,4,21,,,,,,,
Maseru,Pretoria (Use Johannesburg),train,6,32,,,,,,,
Maseru,Pretoria (Use Johannesburg),plane,1,204,,,,,,,
Maseru,Singapore,plane,22,857,,,,,,,
Maseru,Washington DC,plane,27,1057,,,,,,,
Masqat,Abu Dhabi,plane,1.1,87,,,,,,,
Masqat,New Delhi,plane,3,459,,,,,,,
Masqat,Riyadh,plane,2.25,305,,,,,,,
